Track Name,Artist,Spotify URL,Listeners,Play Count,Album,Tags,Album Cover
Take A Sip - 8er$ Remix,Naeleck,https://open.spotify.com/track/3CzrjNOUkJkW31qjggYBnM,3366,7376,Unknown Album,,https://i.scdn.co/image/d6c68f46199b1cfb1950c8d7a58d531e2c16a3bc
3AM,Baauer,https://open.spotify.com/track/3ODFkkLTkyZpdyzcDQXTij,38458,288575,FIFA 20 Volta Soundtrack,personal favourites,https://i.scdn.co/image/ab67616d0000b273d832b1ac3b9bc49071be0540
Broken,The FifthGuys,https://open.spotify.com/track/1NBe3xoT8xnDuf50OYaFGa,2763,9170,Broken,,https://i.scdn.co/image/ab67616d0000b273f7304885a4e0bc096364b584
Living Hell (feat. Blvkstn),Skan,https://open.spotify.com/track/5wKdF1lpNY75uA1uTQof55,16089,96118,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2732381b9eba280f0c01d850b12
Trials (feat. IDK),NGHTMRE,https://open.spotify.com/track/2rathjWuM0Hr7TAn57jCnt,5609,15051,Trials (feat. IDK),,https://i.scdn.co/image/ab67616d0000b273589ea0f979fa18df1ebee1b9
Soundclash,Flosstradamus,https://open.spotify.com/track/2XFak3Sx0XCoXJpPt5TeeR,34717,151990,Ultra Worldwide 2015,,https://i.scdn.co/image/ab67616d0000b273279537cc56fa8cd2d35167e2
Fight Back,NEFFEX,https://open.spotify.com/track/6KigD0mlF4VGDYiSEzAyYw,122958,1083481,Fight Back,"Hip-Hop, electronic, rap, trap, MySpotigramBot",https://i.scdn.co/image/ab67616d0000b273bd9e9490d5198c41cb85b669
Cold Like Snow,Yellow Claw,https://open.spotify.com/track/26lOYQ8p4bHfhqMEE6gWMf,2853,11689,Cold Like Snow,"Awesome, Favorite, future bass, edm trap",https://i.scdn.co/image/ab67616d0000b273d91dd414c621e365dbd2375d
Who U Are,Polar Youth,https://open.spotify.com/track/3VJKLnqPjOwHNYLvZ9vB6R,4105,12437,Who U Are,,https://i.scdn.co/image/ab67616d0000b27381a3ee9a4f3efebc9fe912f7
RISE,League of Legends,https://open.spotify.com/track/69Sy7207dnixZ6w7RSV9Kb,243622,2901860,RISE,"alternative, electronic, indie, vocal, dubstep",https://i.scdn.co/image/ab67616d0000b273304ae5169ad8e53e261b93f2
Enslaved,Barren Gates,https://open.spotify.com/track/1bIgBdNPtfKDM4OT5lwPZj,20382,136594,Enslaved - Single,,https://i.scdn.co/image/ab67616d0000b273546bd69661f7276fd424b6e8
Give It to Dem,Skan,https://open.spotify.com/track/5vqPYjgDylmAeHixXx7SXd,12189,76867,Unknown Album,electronic,https://i.scdn.co/image/ab67616d0000b2736c8e7857bacbd968e3144e8e
Can't Give It Up,Skan,https://open.spotify.com/track/4NXGz1l3StIOzPxAxnm9Wr,5609,22066,Can't Give It Up,,https://i.scdn.co/image/ab67616d0000b273b73324e285516776ac3e8f35
Conquer,Hopex,https://open.spotify.com/track/7hK7s1VwSTfBbhDLin3uTG,10067,42918,Conquer - Single,trap,https://i.scdn.co/image/ab67616d0000b273e2c302b050d55bab16cf4418
Asian Trip,Don Darrell,https://open.spotify.com/track/3bSoeJC5N0ZISQRLOYvNUe,470,1098,Asian Trip,,https://i.scdn.co/image/ab67616d0000b2734fcb012980adf59450313338
Bap U,Party Favor,https://open.spotify.com/track/4Ijr3J0lnLCGZvpXBiqCjU,53144,234130,Bap U,,https://i.scdn.co/image/ab67616d0000b273220058265e66caf1b26a7e11
Call Out,The FifthGuys,https://open.spotify.com/track/2ohIzZIGZGNVAWgN0J9Krh,1620,4557,Call Out,,https://i.scdn.co/image/ab67616d0000b273ab3ebe2ba378358e2219ed0c
Twitter,Yellow Claw,https://open.spotify.com/track/45NRSkN11nKunCO8gwswug,5113,20831,Twitter,,https://i.scdn.co/image/ab67616d0000b27359315d1d903d33f4fce5c5fd
Mirrors - Juelz Remix,Arrested Youth,https://open.spotify.com/track/5IYf1tujufqf7uYIYRoRjP,5235,19816,Mirrors (Juelz Remix),,https://i.scdn.co/image/ab67616d0000b2732b02f95ecd3f71f4a30504b1
King,Apashe,https://open.spotify.com/track/6OvMmEeumtCP6WgYqgA08T,13982,63232,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27329fd925f8fb4a44dc58811a6
Closer Than You,William Black,https://open.spotify.com/track/4TP11rqVfILREbUK5Q2Dmb,11539,75710,Closer Than You,,https://i.scdn.co/image/ab67616d0000b273e42cbe89105e228e485a3a12
Free Falling,Kaivon,https://open.spotify.com/track/0f30zxuzCZ3ayoKY88nnAo,8070,31335,Free Falling,,https://i.scdn.co/image/ab67616d0000b27318fb162c9ad61f8e5040d487
The Wailing,Tomatow,https://open.spotify.com/track/7cf0gIrGoLBLd5ANzDhWpk,2106,6903,Avarana,,https://i.scdn.co/image/ab67616d0000b27328d5a35dddcef58adc7c81d9
BLOOD,KLOUD,https://open.spotify.com/track/2odJRoZ0Bx3aHvNa8hpNrD,49146,354575,Autonomy,,https://i.scdn.co/image/ab67616d0000b2730cf433c9a0411db8d5890f7c
Can You Feel,Alva Gracia,https://open.spotify.com/track/5kyLmdzKSkvLaTh1GyXH0U,1905,5175,Can You Feel - Single,"electronic, dance, House, EDM, drop",https://i.scdn.co/image/ab67616d0000b273d4a1084b4ce8b21fd76e4275
bb u ok?,San Holo,https://open.spotify.com/track/4P3bvWt7qRMqiFuNDDJiZr,33311,186505,Bb U Ok? (Box Set),,https://i.scdn.co/image/ab67616d0000b273d6e932baa7d9cdc678f4e7d5
Waiting,Unknown Brain,https://open.spotify.com/track/1pkTFylOvYHFVGbXHUW5Tp,8947,42647,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273da906c550665c103b457253c
SATURN,KUNZITE,https://open.spotify.com/track/31LVJ4CwvN2LmCZppHbSPf,15501,90718,Unknown Album,"synthpop, 2020",https://i.scdn.co/image/ab67616d0000b273839d5a573a6e2c5aa33b1bf1
Ohlala,Pepperjuice,https://open.spotify.com/track/6qbQiqmYVNj3M2WQ2UqSBs,1911,5620,Ohlala,,https://i.scdn.co/image/ab67616d0000b273b8c4fd0b365f51af603f3f1a
Lucid Dreams,PHARAØH,https://open.spotify.com/track/5XClO6OEkui203wXGXO476,2247,7024,Lucid Dreams - Single,,https://i.scdn.co/image/ab67616d0000b2738d1b9b5016901afc3a5a77ec
YOU,Dntless,https://open.spotify.com/track/2nVnTr6Pbqoq0ZjsNABpHe,1899,4975,YOU,,https://i.scdn.co/image/ab67616d0000b2736159bb575ee528f2b87a6cd6
Isolation,Stereotype,https://open.spotify.com/track/2ZyMbr3jPpvIFrYbvDYMYl,2519,8446,Nowhere,,https://i.scdn.co/image/ab67616d0000b2735d7f6574417fa877c7ebc57d
The Anthem,GRAVEDGR,https://open.spotify.com/track/6aMpQwleN0uA84okZc87fe,1721,6166,The Anthem,,https://i.scdn.co/image/ab67616d0000b2730e73b8668a1de07a04355bfd
Bind,Bishu,https://open.spotify.com/track/2wUd0pyhw5rstrEmWYTaan,2727,8924,Moria - EP,,https://i.scdn.co/image/ab67616d0000b2736290f276961fb5650fb17a72
Take A Sip - ETC!ETC! Remix,Naeleck,https://open.spotify.com/track/0CjKaniF5cPEWZrMHHPKun,1176,2576,Unknown Album,,https://i.scdn.co/image/d6c68f46199b1cfb1950c8d7a58d531e2c16a3bc
All My Nights,WOLFHOWL,https://open.spotify.com/track/1KNHmBgfrDF1N8WGnZ4ZLe,2446,5926,All My Nights,,https://i.scdn.co/image/ab67616d0000b2731c06344a049e6c02997a4583
Alien Technology,RANKZ,https://open.spotify.com/track/3yfNXjMeQ8Nw7jRKnKzgSr,697,1659,Alien Technology,,https://i.scdn.co/image/ab67616d0000b27322f3f070fdd2885e73877b38
WRATH OF THE TITAN,Drama B,https://open.spotify.com/track/5rQvV4KayWINLiKigZlZT7,40,87,WRATH OF THE TITAN,,https://i.scdn.co/image/ab67616d0000b27397b759ef31cdb6342e9a1313
dashstar* - Yellow Claw Trap Edit,Knock2,https://open.spotify.com/track/0fQlqbTeuXiUZnkmqTurOc,18568,80480,dashstar* (Yellow Claw Trap Edit),,https://i.scdn.co/image/ab67616d0000b273ec8b80acdc54a0e5dd654a7b
Life Is Good (feat. Drake),Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,669691,7682009,Unknown Album,"2020, MySpotigramBot, rap, future, trap",https://i.scdn.co/image/ab67616d0000b2738a01c7b77a34378a62f46402
Sold Out Dates (feat. Lil Baby),Gunna,https://open.spotify.com/track/55WLWX71YkHt2tSucNIf1g,214406,2500819,Gunna: A Gift & A Curse Setlist,"gunna, lil baby, MySpotigramBot, -1001854528204",https://i.scdn.co/image/ab67616d0000b273303d8eca4b1bdbe410d1b454
Baby (Lil Baby feat. DaBaby),Quality Control,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,269514,2450464,Unknown Album,"trap, pop rap, cloud rap, Southern Hip Hop, nervous music",https://i.scdn.co/image/ab67616d0000b273f5c547a4335523f10a802f94
DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,339607,4241850,Unknown Album,"trap, pop rap, Southern Hip Hop, smacks when faded, rap",https://i.scdn.co/image/ab67616d0000b2730c44c5aeade167d1266b915d
Immortal,21 Savage,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq,284025,3023241,Immortal - Single,"Gangsta Rap, trap, Mortal Kombat, taylor swift, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b273555d4944782c87c10ed07eec
WUNNA,Gunna,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF,131436,1162060,Unknown Album,gunna,https://i.scdn.co/image/ab67616d0000b2730c44c5aeade167d1266b915d
Ghostface Killers (feat. Travis Scott),21 Savage,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,279249,2523069,Unknown Album,"trap, MySpotigramBot, Gangsta Rap, cloud rap, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
BookBag 2.0 (feat. Polo G),BigKayBeezy,https://open.spotify.com/track/0vwOWwl785S9EU1wtbeLLJ,107674,1293295,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27317f1cdb25c230a0b968fb27c
Pop Out (feat. Lil Tjay),Polo G,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,347896,4065208,Pop Out (feat. Lil Tjay),"trap, hip hop, rap, Gangsta Rap, pop rap",https://i.scdn.co/image/ab67616d0000b273ae8b07ecdcf7aadefe00264f
Bubbly (with Drake & Travis Scott),Young Thug,https://open.spotify.com/track/4KDNRh9Oor80z3XIxdWlui,282391,3670213,Unknown Album,"MySpotigramBot, rap, trap, Hip-Hop, hip hop",https://i.scdn.co/image/ab67616d0000b273f8d415dab5ed7e3747bd38dd
Ric Flair Drip (with Metro Boomin),Offset,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,736527,9014047,Unknown Album,"MySpotigramBot, trap, hyphy, cloud rap, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
Drip or Drown,Gunna,https://open.spotify.com/track/6ZthdsKjWtiCxnxbhs74vF,335205,3128449,Drip Or Drown,gunna,https://i.scdn.co/image/ab67616d0000b273340cf6dc6c0118e1458ce308
From The D To The A (feat. Lil Yachty),Tee Grizzley,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2,237785,2730919,From The D To The A (feat. Lil Yachty),"trap, Hip-Hop, rap, Gangsta Rap, hype",https://i.scdn.co/image/ab67616d0000b273a64fac177809a71bf0a2ffee
Sum 2 Prove,Lil Baby,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,292197,3635404,My Turn (Deluxe / Audio Only),"MySpotigramBot, Hip-Hop, rap, trap, 2010s",https://i.scdn.co/image/ab67616d0000b273f46a9ad551acbdab8f72fd89
Flex (feat. Juice WRLD),Polo G,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,269589,3953598,Unknown Album,"Gangsta Rap, trap, pop rap, Conscious Hip Hop, emo rap",https://i.scdn.co/image/ab67616d0000b273339f780dfdbc38558ea0761d
Commercial (feat. Lil Uzi Vert),Lil Baby,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA,186581,2322311,My Turn (Deluxe),"vert, its, LIL, uzi, Lil Uzi Vert",https://i.scdn.co/image/ab67616d0000b273f46a9ad551acbdab8f72fd89
Low Down,Lil Baby,https://open.spotify.com/track/5m0yZ33oOy0yYBtdTXuxQe,247566,2833079,My Turn (Deluxe),,https://i.scdn.co/image/ab67616d0000b27376a4577dd654bf457a4ad1f8
Pure Cocaine,Lil Baby,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v,424151,5665622,Hip Hop Vacation,"MySpotigramBot, -1001747063611, lil baby, -1001479216684, -1001854528204",https://i.scdn.co/image/ab67616d0000b2737cb0c4f7761f6dd66aaca065
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz,252952,3397268,Unknown Album,"rap, LIL DURK, lil baby, Hip-Hop, highschool",https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb
Patek,Future,https://open.spotify.com/track/3f9RZbFJrmttvXYwiwqDlb,127532,1321626,Patek - Single,"future, patek, Lil Uzi Vert",https://i.scdn.co/image/ab67616d0000b273be51a273a4cdd82eda03eac5
Life Goes On,Lil Baby,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z,294318,4287804,100% Rap,"MySpotigramBot, hip hop, rap, trap, trap rap",https://i.scdn.co/image/ab67616d0000b2736cab41f8c84d6164976400d4
Ready (feat. Gunna),Lil Baby,https://open.spotify.com/track/4F6yN5FsFW10Ucx7cLCzBh,210919,2560205,2022 热歌合集,"gunna, MySpotigramBot, -1001747063611",https://i.scdn.co/image/ab67616d0000b2737cb0c4f7761f6dd66aaca065
3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,https://open.spotify.com/track/6Tguhaf2uAe6OjRLsR2Tql,249620,3498255,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273f8558e8b0ceb521977e4c5bf
Knife Talk (with 21 Savage ft. Project Pat),Drake,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6,597868,8134913,Unknown Album,"MySpotigramBot, trap, Drake, project pat, 21 savage",https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f
Bank Account,21 Savage,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,614714,5896050,Issa Album,"MySpotigramBot, 21 savage, 2017, Hip-Hop, rap",https://i.scdn.co/image/ab67616d0000b273e83b061a735d3851dc27f745
X (feat. Future),21 Savage,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,393446,3956929,Savage Mode,"MySpotigramBot, trap, rap, cloud rap, plugg",https://i.scdn.co/image/ab67616d0000b2732dd1ac4a61495080ef8f78ca
BBO (Bad Bitches Only),Migos,https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70,120477,796997,Culture II,"Hip-Hop, rap, trap, 21 savage, MySpotigramBot",https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890
Jimmy Cooks (feat. 21 Savage),Drake,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,834723,13989948,"Honestly, Nevermind","MySpotigramBot, -1001747063611, trap, pop rap, Drake",https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37
Don't Play That,King Von,https://open.spotify.com/track/6BczFLHW9aIf9aWn5NFuNL,218998,2466157,What It Means to Be King,"MySpotigramBot, furry, Roblox, -1001854528204, ooouuu",https://i.scdn.co/image/ab67616d0000b2732e00657fb57e03072174067b
out for the night - part 2,21 Savage,https://open.spotify.com/track/4B8vU5oDXVxO5OkLAI4aLx,144494,1561674,Unknown Album,"Psychedelic Rock, trap, pop rap, Southern Hip Hop, travis scott",https://i.scdn.co/image/ab67616d0000b273ca29f023b5d11f85de854f1b
Mask Off,Future,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,1023877,9538452,Mask Off,"trap, Hip-Hop, hip hop, future, MySpotigramBot",https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696
PUFFIN ON ZOOTIEZ,Future,https://open.spotify.com/track/1qMMYpVatbRITKCfq1gasi,563431,9168824,I NEVER LIKED YOU,"MySpotigramBot, -1001819731063, trap, Hip-Hop, rap",https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214
HOLY GHOST,Future,https://open.spotify.com/track/7EBg0P4VY9IHBF5hq6WQZS,128364,1167810,Unknown Album,"future, trap, cloud rap, Southern Hip Hop, horror synth",https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214
Trap This Way (This Way),Lil Uzi Vert,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL,130865,1351032,Unknown Album,"MySpotigramBot, -1001819731063",https://i.scdn.co/image/ab67616d0000b273e6f1756a5d6cf5beb8a0ab58
Sanguine Paradise,Lil Uzi Vert,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,371180,5043573,Unknown Album,"trap, Hip-Hop, rap, pop rap, taylor swift",https://i.scdn.co/image/ab67616d0000b27334bf16d92ae11f8d3eadf295
Umbrella (with 21 Savage & Young Nudy),Metro Boomin,https://open.spotify.com/track/2Yt4SXIgmoaPZHGdRafp4P,382847,4290592,HEROES & VILLAINS,"MySpotigramBot, -1001747063611, 2022, Metro Boomin, 21 savage",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
Shoota (feat. Lil Uzi Vert),Playboi Carti,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i,829100,16429132,Where I'm CUMMING From,"MySpotigramBot, trap, Lil Uzi Vert, -1001819731063, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273a1e867d40e7bb29ced5c0194
Petty Too (feat. Future),Lil Durk,https://open.spotify.com/track/0VlpgNPHWCyh8xxLcaK2fp,109063,990019,7220,"MySpotigramBot, -1001272436819",https://i.scdn.co/image/ab67616d0000b2739984d05ec46e029f7b942aca
Stick Talk,Future,https://open.spotify.com/track/20fAoPjfYltmd3K3bO7gbt,248920,2281736,DS2 (Deluxe),"MySpotigramBot, Hip-Hop, hip hop, Love, experimental hip hop",https://i.scdn.co/image/ab67616d0000b273b2592bea12d840fd096ef965
BLINDFOLD (feat. Lil Baby),Gunna,https://open.spotify.com/track/02mYw61RoS1vXvkD9Q5dpN,118050,1219183,WUNNA (Deluxe),"beautiful, deep, perfect, influential, life changing",https://i.scdn.co/image/ab67616d0000b2730c44c5aeade167d1266b915d
I'M ON ONE (feat. Drake),Future,https://open.spotify.com/track/6wyhUr4Xw8z5uSy0AhoZfU,224567,1982295,I NEVER LIKED YOU,"trap, Drake, Southern Hip Hop, hip hop, future",https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214
Go Part 1 (with G Herbo),Polo G,https://open.spotify.com/track/1EnWTwagv0XR5OJ51WMdzj,51430,507250,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273a493e05c99d8ec5e8020ff2b
murda one (feat. Fivio Foreign),Roddy Ricch,https://open.spotify.com/track/1rdVnpJ6puWLlxkG6Kmcls,41561,207056,LIVE LIFE FAST,,https://i.scdn.co/image/ab67616d0000b2738007e1fcf108e4270b6df942
paid my dues (feat. Takeoff),Roddy Ricch,https://open.spotify.com/track/61TWTSHcrFVgaRr6U4MKBs,49350,272146,LIVE LIFE FAST,"MySpotigramBot, -1001795577492",https://i.scdn.co/image/ab67616d0000b2738007e1fcf108e4270b6df942
"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",Lil Uzi Vert,https://open.spotify.com/track/53MHr9cjIlwet0mpmqNvjC,84298,646857,Unknown Album,"Hip-Hop, rap, trap, ASAP Rocky, travis scott",https://i.scdn.co/image/ab67616d0000b2733652f0472d36314ff32c2363
YSL (feat. Playboi Carti),Gunna,https://open.spotify.com/track/6DXUcykWTq6sRARrOAE2Lc,134339,1102147,Unknown Album,"trap, Playboi Carti, Hip-Hop, rap, Gangsta Rap",https://i.scdn.co/image/ab67616d0000b2736044468512bc34531d9832a5
Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN,235170,2485553,Unknown Album,"Lil Uzi Vert, MySpotigramBot, Hip-Hop, epic, underrated",https://i.scdn.co/image/ab67616d0000b273ed71124ea2ab3ddc260eb1b6
can't leave without it,21 Savage,https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd,370299,4791977,i am > i was (Deluxe),"MySpotigramBot, gunna, 21 savage, lil baby, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273280689ecc5e4b2038bb5e4bd
Dark Knight Dummo,Trippie Redd,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1,218674,2034196,Dark Knight Dummo,"MySpotigramBot, hip hop, dark, hype, travis scott",https://i.scdn.co/image/ab67616d0000b273d959c12f4de683c39a1bafe3
Yacht Club (feat. Juice WRLD),Lil Yachty,https://open.spotify.com/track/5R2rsbwCDXORX2tLfprRmM,281882,3590102,Unknown Album,"trap, cloud rap, MySpotigramBot, pop rap, emo rap",https://i.scdn.co/image/ab67616d0000b273fc62848680948acaa7d0305d
One Night,Lil Yachty,https://open.spotify.com/track/40yJGQyEaBbIkXpwMFkXip,237186,1664781,Lil Boat,"trap, lil yachty, Hip-Hop, rap, pop rap",https://i.scdn.co/image/ab67616d0000b27314d1a203158bed18a4ea7375
MICKEY,Lil Yachty,https://open.spotify.com/track/3GxGAhRowXixzk521JQpZu,69125,416503,Lil Boat 2,"Hip-Hop, trap, banned, offset, lil yachty",https://i.scdn.co/image/ab67616d0000b2732dd3f11b04f31d9acd49015b
Pedestrian,Gunna,https://open.spotify.com/track/30YhyUmaegqSxsBICCeVzY,56738,469423,Drip Season 3,,https://i.scdn.co/image/ab67616d0000b2736294b16315a3372c3464a006
10 Freaky Girls (with 21 Savage),Metro Boomin,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,578938,7610115,Unknown Album,"trap, 21 savage, MySpotigramBot, hip hop, rap",https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29
Bad and Boujee (feat. Lil Uzi Vert),Migos,https://open.spotify.com/track/0M9ydKzuF3oZTfYYPfaGX1,551459,4085588,Unknown Album,"MySpotigramBot, trap, Hip-Hop, rap, 2010s",https://i.scdn.co/image/ab67616d0000b2736275aeac316378b0dd4f31fd
Pure Water (with Migos),Mustard,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,347919,2942678,Unknown Album,"Hip-Hop, rap, 2010s, migos, 2019",https://i.scdn.co/image/ab67616d0000b27393b1e96fad758869d0974162
Slippery (feat. Gucci Mane),Migos,https://open.spotify.com/track/0TBgMKD86t1VP3IzhxCoUl,299588,2147958,Unknown Album,"trap, 2010s, 2017, Hip-Hop, rap",https://i.scdn.co/image/ab67616d0000b2736275aeac316378b0dd4f31fd
MotorSport,Migos,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,369350,2637848,Indie Weekend,"rap, trap, Hip-Hop, hip hop, nicki minaj",https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890
White Iverson,Post Malone,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,648887,6381827,Stoney (Deluxe),"Hip-Hop, MySpotigramBot, rap, trap, 2010s",https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41
beibs in the trap,Travis Scott,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,342322,3620482,Birds in the Trap Sing McKnight,"trap, cloud rap, travis scott, nav, hip hop",https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce
King Kong (feat. Young Thug),Gunna,https://open.spotify.com/track/3dvpINohUc8XKTrZb62g0u,45476,328774,Drip Season 3 (Deluxe),MySpotigramBot,https://i.scdn.co/image/ab67616d0000b273e9e1b95f0f893b66b2605035
Rap Saved Me (feat. Quavo),21 Savage,https://open.spotify.com/track/0tdCy39PgWN8LFWu34ORn3,177287,1546470,Unknown Album,"MySpotigramBot, trap, experimental hip hop, Horrorcore, taylor swift",https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
Candy Paint,Post Malone,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,457956,4422377,Candy Paint,"trap, Hip-Hop, rap, 2017, MySpotigramBot",https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268
Going Bad (feat. Drake),Meek Mill,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,575490,6149879,Unknown Album,"meek mill, rap, trap, 2010s, Drake",https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6
